CCLE_ID	Aneuploidy_status	compound_name	converged	r2	ec50	ic50	slope	lower_asym	upper_asym	auc	offset	reversine	n_reps	avg_viability	r2	ec50	ic50	slope	lower_asym	upper_asym	auc	offset	reversine	n_reps	avg_viability
NCIH2052_PLEURA	TRUE	bortezumib	TRUE	0.548431146	0.032309121	NA	2.261433597	59.69545774	100	0.783786405	-0.012711313	0	1	83.32757429	0.883978907	0.004019145	0.006083229	6.831340498	59.11822894	125.6407948	0.719245174	-0.002695989	0.254139035	1	73.44505874
OVISE_OVARY	TRUE	bortezumib	TRUE	0.734950162	0.11492841	0.142488145	2.271584846	19.31581951	100	0.700225509	-0.001374559	0	3	70.27998927	0.885481078	0.03568157	0.040954886	3.186306539	23.04701194	129.6808931	0.738525015	-0.000907064	0.254139035	3	77.50018289
SKLU1_LUNG	TRUE	bortezumib	TRUE	0.589797398	0.02058751	0.042141479	0.843820395	22.68177578	100	0.545737172	-5.209380124	0	2	53.93052097	0.888456804	0.005068342	0.00630844	2.122649773	29.30045166	157.6945523	0.580948544	-3.301029485	0.254139035	2	66.63408848
HSC2_UPPER_AERODIGESTIVE_TRACT	TRUE	bortezumib	TRUE	0.667571675	0.094366068	0.102262488	5.495042688	17.84930958	100	0.673789482	-7.07E-10	0	3	70.98820601	0.890085845	0.03497533	0.039519575	2.483162792	14.11919882	107.9277081	0.585705487	-0.011025133	0.254139035	3	57.59414069
HS746T_STOMACH	TRUE	bortezumib	TRUE	0.535190516	0.061470709	0.068065878	5.364922148	21.05910408	100	0.642537218	-1.24E-08	0	3	76.61375829	0.893180695	0.015424109	0.016934565	4.320637656	21.93246301	132.0731843	0.62396827	-0.000550096	0.254139035	3	60.7627062
TE5_OESOPHAGUS	TRUE	bortezumib	TRUE	0.696599964	0.038403368	0.050044902	1.119260071	12.8237396	100	0.552245942	-1.309348598	0	1	52.24952741	0.89404837	0.025181373	0.026660289	3.7965899	21.36991217	219.3954529	1.067440735	-0.000676104	0.254139035	1	107.4291115
ASPC1_PANCREAS	TRUE	bortezumib	TRUE	0.677876059	0.109162179	0.121800077	3.020084738	14.08396636	100	0.675104494	-4.59E-05	0	3	75.31321865	0.896324812	0.03621426	0.038843475	4.13815235	12.53164498	99.55238403	0.54160157	-2.13E-05	0.254139035	3	56.11079216
NIHOVCAR3_OVARY	TRUE	bortezumib	TRUE	0.662111315	0.020708177	0.02636997	3.882677197	30.43796558	100	0.586589728	-0.000381498	0	3	68.34634969	0.898057987	0.014229356	0.017666185	1.842549444	24.79863546	150.8622072	0.698466481	-0.797089297	0.254139035	3	70.91264418
A101D_SKIN	TRUE	bortezumib	TRUE	0.279561332	0.00648255	0.006948774	3.623990157	11.1257385	100	0.337621429	-0.073447318	0	3	34.5177809	0.898764563	0.003641551	0.00374452	8.169924219	10.73765887	105.4146292	0.277492886	-0.001184181	0.254139035	3	33.40758033
SH10TC_STOMACH	TRUE	bortezumib	TRUE	0.818857389	0.020730367	0.021239332	4.482351294	5.150922935	100	0.436439644	-7.97E-05	0	3	56.0380784	0.899268862	0.011291828	0.011649672	5.399814721	6.346148878	81.86398149	0.31028115	-9.63E-05	0.254139035	3	33.84510841
8305C_THYROID	TRUE	bortezumib	TRUE	0.869473938	0.046298329	0.047945314	1.495393865	2.546456449	100	0.522723458	-0.274691359	0	3	57.74973907	0.902580011	0.018871248	0.019276652	6.384228977	5.316696483	83.79784268	0.362081783	-3.18E-07	0.254139035	3	36.34908785
KP3_PANCREAS	TRUE	bortezumib	TRUE	0.794092072	0.070056523	0.078170977	2.71832657	12.88188362	100	0.620315408	-0.000657732	0	3	63.42739575	0.905441397	0.009304149	0.011132337	1.113928156	13.61247125	150.3049577	0.559676477	-9.59116963	0.254139035	3	59.52744386
PATU8902_PANCREAS	TRUE	bortezumib	TRUE	0.816510735	0.024547714	0.025748416	8.521448625	16.71567679	100	0.523457828	-5.56E-11	0	3	53.22984353	0.908407541	0.005559638	0.006128354	1.990309	12.12430313	137.6101239	0.417985685	-3.362503778	0.254139035	3	47.91244197
NCIH1693_LUNG	TRUE	bortezumib	TRUE	0.721886309	0.008398966	0.009338285	2.5359578	11.78699636	100	0.372395147	-0.31748572	0	3	51.63702169	0.909538485	0.008239797	0.008679176	4.995064647	11.01141451	96.35418008	0.354077067	-0.001452749	0.254139035	3	38.03715458
BICR6_UPPER_AERODIGESTIVE_TRACT	TRUE	bortezumib	TRUE	0.513382317	0.079802999	0.083651431	4.738042588	10.00024633	100	0.623005098	-5.73E-08	0	3	59.42844093	0.910125384	0.035303678	0.039437741	2.717408018	10.32366911	79.45579696	0.431659019	-0.00337374	0.254139035	3	43.96170132
WM983B_SKIN	TRUE	bortezumib	TRUE	0.845807002	0.083533391	0.087610984	1.905705934	4.341162455	100	0.604841387	-0.017545528	0	3	59.43540875	0.922665967	0.018794912	0.019432213	5.446172137	10.84718961	130.6327329	0.579336329	-8.48E-06	0.254139035	3	56.71131532
SW480_LARGE_INTESTINE	TRUE	bortezumib	TRUE	0.391847936	0.125698002	0.14328509	2.121086273	12.12625463	100	0.683673595	-0.002562419	0	3	61.77154085	0.929225264	0.010247429	0.011213494	4.135700128	24.32681573	156.4163074	0.658316506	-0.006035343	0.254139035	3	70.15324952
COV318_OVARY	TRUE	bortezumib	TRUE	0.590512369	0.015991481	0.017880444	2.546898785	12.3754049	100	0.449822493	-0.059879327	0	3	55.08940614	0.929775253	0.006354799	0.006817428	2.354181882	10.08901504	132.338052	0.40976001	-1.260974411	0.254139035	3	45.97982522
PANC0813_PANCREAS	TRUE	bortezumib	TRUE	0.737389059	0.108983132	0.114098128	4.680926519	9.660591006	100	0.658190372	-1.73E-08	0	3	71.10500479	0.930841936	0.015806015	0.017748998	2.444283778	14.91789745	120.9045324	0.541984499	-0.099929373	0.254139035	3	56.33168655
IPC298_SKIN	TRUE	bortezumib	TRUE	0.95276173	0.024037261	0.024791198	4.987494042	7.137736415	100	0.466116644	-7.71E-06	0	3	49.3059487	0.941028576	0.009540374	0.009882053	4.795606618	7.593931201	97.81163578	0.351030934	-0.001178996	0.254139035	3	37.12449369
MG63_BONE	TRUE	bortezumib	TRUE	0.6670025	0.019991988	0.021301943	4.212374829	11.72957311	100	0.471364839	-0.000200724	0	3	60.43069985	0.95287568	0.008396548	0.008744034	4.733705359	12.53562564	143.5456262	0.503075458	-0.003623356	0.254139035	3	54.51438355
RCC10RGB_KIDNEY	TRUE	bortezumib	TRUE	0.680184242	0.165426262	0.168917328	8.196690916	7.866445982	100	0.701400591	0	0	3	66.72423758	0.954649251	0.027681042	0.029707169	2.942467741	9.859057219	105.0638582	0.520762496	-0.004176756	0.254139035	3	54.26724709
TCCPAN2_PANCREAS	TRUE	bortezumib	TRUE	0.751497167	0.095686234	0.099738476	4.649508314	8.769635126	100	0.63938329	-3.71E-08	0	3	65.73438114	0.970850323	0.014425662	0.015573044	1.595312433	9.516492455	165.5984537	0.656511147	-1.892094084	0.254139035	3	68.94669233
KNS42_CENTRAL_NERVOUS_SYSTEM	TRUE	bortezumib	TRUE	0.713292081	0.007097684	0.007836054	2.056154479	9.206128068	100	0.334833465	-1.323826808	0	3	41.14360874	0.974774957	0.004722085	0.00503824	2.661916934	12.47978093	157.5236852	0.435312002	-1.812242734	0.254139035	3	48.84858802
CAL51_BREAST	FALSE	bortezumib	TRUE	0.358658823	0.122839722	0.124152427	15.12106639	7.423956553	100	0.664135852	0	0	3	100.183289	0.1106221	0.011607223	0.003903601	0.268269352	-16.30125261	96.01417936	0.403429332	-37.72533364	0.254139035	3	36.13481245
SNU81_LARGE_INTESTINE	FALSE	bortezumib	TRUE	0.201471974	0.130860955	0.141534633	12.21446218	30.81175122	100	0.754677272	0	0	1	118.0984779	0.12692775	0.189234171	0.000650092	-0.231104806	87.04637097	238.3186194	1.505754193	-117.1190976	0.254139035	1	155.3851476
MESSA_SOFT_TISSUE	FALSE	bortezumib	TRUE	0.65103	0.027998578	0.033600535	4.651866643	28.59601602	100	0.603648566	-8.73E-06	0	3	60.51015091	0.186151916	0.000239904	0.000315769	0.461608641	14.11267132	236.9441281	0.402181581	-144.7721815	0.254139035	3	40.29215284
MFE296_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.145749839	0.129899607	NA	-17.65554167	139.3103355	100	1.25334268	39.31033548	0	3	140.5516311	0.189990593	0.009793032	0.00132012	0.156232662	-27.32889559	148.6744774	0.660592068	-71.88603537	0.254139035	3	54.50579618
JHUEM2_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.410945848	0.006537903	0.008588025	1.282860987	14.76219443	100	0.372249413	-6.327597656	0	3	40.69971106	0.233765283	0.000455522	0.002111476	0.537629864	18.62662927	66.3373392	0.245383948	-28.27294872	0.254139035	3	27.05623344
22RV1_PROSTATE	FALSE	bortezumib	TRUE	0.363887825	0.153972824	0.203840558	1.036587357	12.61775012	100	0.701759066	-0.428127753	0	3	76.87938949	0.271827572	0.160632086	0.095474157	-0.225621039	17.2870205	312.1685447	1.441279652	-224.830495	0.254139035	3	147.1867628
SKUT1_SOFT_TISSUE	FALSE	bortezumib	TRUE	0.491093943	0.053068847	0.055666459	8.245973524	16.28419557	100	0.604916216	-2.42E-13	0	3	51.1473658	0.302003229	0.001663444	0.003099298	0.383373236	11.07118164	104.3247431	0.348104055	-41.3028744	0.254139035	3	33.37830984
MALME3M_SKIN	FALSE	bortezumib	TRUE	0.738013543	0.025474225	0.03034899	1.288792589	10.10063181	100	0.490848516	-1.217950581	0	3	51.54028088	0.364547831	0.00259813	0.00324793	0.871655341	11.49149313	129.9822153	0.335048851	-34.0028682	0.254139035	3	38.86199108
SW1783_CENTRAL_NERVOUS_SYSTEM	FALSE	bortezumib	TRUE	0.435790406	0.019694934	0.016653308	0.510757628	-4.472930871	100	0.424411847	-18.02329897	0	1	51.64827013	0.42655827	0.004369869	0.003533965	-0.897958404	19.98593144	230.2839875	1.809504618	-168.8481201	0.254139035	1	178.1081241
NCIH226_LUNG	FALSE	bortezumib	TRUE	0.619167889	0.026882955	0.032947849	1.012244232	9.305270783	100	0.494039248	-2.86654726	0	3	50.85177931	0.440546029	0.004028642	0.005668539	0.84173698	11.05194454	88.47586025	0.28934584	-17.26725632	0.254139035	3	36.26138371
AM38_CENTRAL_NERVOUS_SYSTEM	FALSE	bortezumib	TRUE	0.590714284	0.040269147	0.043429328	4.785596683	15.17017217	100	0.569213323	-1.15E-06	0	2	55.36071018	0.447775609	0.002193759	0.002539142	1.097746125	14.9224798	201.2699075	0.432652993	-51.57577545	0.254139035	2	40.87454494
HEC265_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.268242764	0.184559316	0.213123147	5.929391735	28.69827616	100	0.779062711	-1.53E-12	0	3	110.584213	0.483476781	0.148018091	0.18196306	2.229904279	16.24082513	88.03260561	0.637147684	-0.000850964	0.254139035	3	64.71660881
G401_SOFT_TISSUE	FALSE	bortezumib	TRUE	0.425336936	0.079820305	0.170266203	1.385386308	32.49520475	100	0.716654962	-0.137881072	0	2	81.04740196	0.489481655	0.00506006	0.014846872	0.510649647	40.78134524	192.8838514	0.863434707	-44.79503686	0.254139035	2	96.83046099
FTC133_THYROID	FALSE	bortezumib	TRUE	0.386938074	0.465421965	0.52136579	3.337730524	15.76783309	100	0.840057238	-7.79E-08	0	2	85.22930598	0.558506754	0.165940505	0.189869783	6.112585828	31.10525508	110.8778186	0.850561973	-1.24E-12	0.254139035	2	90.82689939
SNU886_LIVER	FALSE	bortezumib	TRUE	0.771903177	0.08591395	0.055033747	0.515705818	-12.91082142	100	0.568442826	-9.896262581	0	3	47.69897456	0.563906373	0.01448399	0.016744586	3.807187081	14.67050623	69.15233463	0.342409814	-0.001474782	0.254139035	3	34.63233034
VMCUB1_URINARY_TRACT	FALSE	bortezumib	TRUE	0.441742098	0.074903068	0.086277323	3.464392407	19.3615692	100	0.655573458	-1.90E-05	0	3	83.78321367	0.59096562	0.014429061	0.019925707	1.255226547	16.24931688	97.55838595	0.456589123	-2.471162256	0.254139035	3	50.6352031
SW780_URINARY_TRACT	FALSE	bortezumib	TRUE	0.56483778	0.13067477	0.135608258	16.00096927	22.36597547	100	0.724587115	0	0	3	77.04268102	0.603977709	0.136376135	0.142521929	9.680509372	19.30717238	111.1696619	0.790908368	0	0.254139035	3	73.27177083
HEC6_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.494307187	0.152626916	0.157727132	7.323867417	10.69753618	100	0.701224655	0	0	3	99.2508691	0.615455124	0.032526872	0.047843355	1.726499954	12.84840678	52.83695007	0.314233742	-0.083775393	0.254139035	3	32.23532118
DV90_LUNG	FALSE	bortezumib	TRUE	0.661235681	0.163441917	0.169493709	7.124128651	11.40962046	100	0.711493619	0	0	3	66.31706645	0.625700629	0.016599555	0.017907696	0.506258714	2.695174089	143.0783683	0.600351438	-26.29649132	0.254139035	3	67.77654453
HEC1B_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.583424324	0.061411165	0.071700886	1.397655849	9.733892385	100	0.590731732	-0.251594837	0	3	55.75637529	0.644396844	0.008907484	0.010158104	2.834507605	20.36394919	130.9916921	0.531170683	-0.174203644	0.254139035	3	56.62878593
SW1353_BONE	FALSE	bortezumib	TRUE	0.533130275	0.020483697	0.026580932	0.818613824	9.60439236	100	0.469003538	-6.576962416	0	1	63.48162282	0.654920983	0.009150234	0.011154874	4.198551701	22.12483506	78.35953075	0.389666781	-0.003551142	0.254139035	1	47.41413939
IM95_STOMACH	FALSE	bortezumib	TRUE	0.574163797	0.06337246	0.066236128	5.704901272	11.14311129	100	0.601155763	-2.80E-09	0	3	83.19017738	0.662056838	0.015197033	0.016019162	8.640420073	14.10972845	77.16680017	0.37154509	-1.79E-09	0.254139035	3	38.97035357
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	FALSE	bortezumib	TRUE	0.557367359	0.048581645	0.07191423	1.505800041	22.30074584	100	0.624305463	-0.195603964	0	3	70.90517178	0.676969666	0.007141539	0.011350267	0.963504393	20.88101906	115.9815515	0.479009917	-11.53440567	0.254139035	3	52.32407563
A172_CENTRAL_NERVOUS_SYSTEM	FALSE	bortezumib	TRUE	0.393915202	0.010984398	0.012055259	3.387201507	13.51402078	100	0.414710725	-0.019056419	0	3	48.503351	0.700022051	0.00620249	0.006975368	5.723442584	18.40742529	75.22766871	0.325516587	-0.000991077	0.254139035	3	37.8797406
LK2_LUNG	FALSE	bortezumib	TRUE	0.354211218	0.278555426	0.299994463	3.935855886	12.65529089	100	0.776093137	-1.46E-08	0	3	81.89032547	0.703682098	0.027488058	0.031121881	0.86167925	9.509271771	187.446016	0.889845191	-8.999035609	0.254139035	3	97.08877636
SKNBE2_AUTONOMIC_GANGLIA	FALSE	bortezumib	TRUE	0.247101232	0.019733127	0.021866326	0.727840714	3.599471127	100	0.432664553	-9.311364135	0	3	55.48868931	0.703925913	0.005643003	0.006271053	1.509045921	15.71965015	213.562108	0.635943117	-11.93061748	0.254139035	3	68.1186666
MSTO211H_PLEURA	FALSE	bortezumib	TRUE	0.135534221	0.081387935	0.092968993	3.437286206	18.35025987	100	0.660069483	-1.63E-05	0	2	99.22185625	0.70874796	0.011695531	0.014645028	1.766518717	26.65283232	162.5896659	0.718120203	-1.490378534	0.254139035	2	78.63215156
A2780_OVARY	FALSE	bortezumib	TRUE	0.780722969	0.033810815	0.037161655	2.013680505	8.663875223	100	0.515436617	-0.063553643	0	3	53.32001866	0.714487589	0.013089478	0.014362452	7.728416385	17.85542356	69.75949727	0.358166261	-6.07E-08	0.254139035	3	34.57911165
G402_SOFT_TISSUE	FALSE	bortezumib	TRUE	0.30125991	0.015309177	0.016377267	4.433128589	12.92121382	100	0.44828209	-0.000327171	0	3	55.49551186	0.715049105	0.003450507	0.004598912	2.334752677	18.75753085	76.76726933	0.289165758	-2.499841756	0.254139035	3	30.81713863
SKOV3_OVARY	FALSE	bortezumib	TRUE	0.874182985	0.039122657	0.042699732	2.402621603	9.47919643	100	0.53691535	-0.010899951	0	3	55.29621937	0.740525973	0.009853501	0.01084644	2.66430813	11.7053508	103.7232348	0.401577697	-0.163095853	0.254139035	3	40.19361974
GP2D_LARGE_INTESTINE	FALSE	bortezumib	TRUE	0.592811377	0.112247793	0.122285903	3.154752426	11.83918149	100	0.669812908	-2.26E-05	0	3	71.9322841	0.745045263	0.02413105	0.03203699	1.889252212	16.13146481	77.82374825	0.423946303	-0.127045806	0.254139035	3	47.09972382
SKNFI_AUTONOMIC_GANGLIA	FALSE	bortezumib	TRUE	0.827940523	0.142022261	0.218858094	1.622047679	25.20641035	100	0.741963332	-0.02087138	0	1	83.70635631	0.750343445	0.024859908	0.075602183	1.182423498	48.23546733	131.8702771	0.842851336	-1.65103124	0.254139035	1	80.23724261
ESS1_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.769239946	0.023037223	0.024471578	7.509523565	18.23262218	100	0.525385133	-2.45E-09	0	3	55.12472473	0.758649296	0.001940629	0.002186526	0.967754536	15.46523001	283.6641942	0.558577591	-87.32661102	0.254139035	3	63.27096644
HEC1A_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.498246032	0.070482828	0.076980582	5.45210973	19.08524343	100	0.647993652	-4.17E-09	0	3	65.58174615	0.759600696	0.056613799	0.059252066	6.235352465	11.57415168	93.6273022	0.555935195	-5.52E-10	0.254139035	3	61.85549224
A673_BONE	FALSE	bortezumib	TRUE	0.501414358	0.037452664	0.052716228	1.630942718	21.3689279	100	0.593329988	-0.184078711	0	2	74.37416401	0.769231073	0.062276614	0.089705153	1.6961074	25.78557384	111.7450448	0.729529933	-0.066795314	0.254139035	2	75.92542943
RKO_LARGE_INTESTINE	FALSE	bortezumib	TRUE	0.655143481	0.067916819	0.073233358	8.074906635	22.79396103	100	0.660404659	-7.11E-14	0	2	63.99435671	0.775470795	0.003127112	0.003497536	1.834032478	27.4838167	296.1431308	0.723357629	-25.50240014	0.254139035	2	78.55717453
RL952_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.714376512	0.074608833	0.079318448	3.879561046	10.56917145	100	0.617561545	-3.43E-06	0	3	66.88958602	0.784329762	0.015922573	0.019011459	5.333052526	19.35406267	63.29586123	0.356794771	-1.06E-05	0.254139035	3	35.56875604
MFE319_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.746908384	0.063853902	0.07082898	4.34353593	18.12805136	100	0.633314185	-8.01E-07	0	3	69.75810297	0.793211498	0.014255598	0.016110977	3.765686679	18.94463863	102.6306359	0.488326285	-0.002697172	0.254139035	3	51.03697812
769P_KIDNEY	FALSE	bortezumib	TRUE	0.775198042	0.126852126	0.133430563	3.573028421	8.263599209	100	0.671014436	-2.04E-06	0	3	62.88000353	0.807317621	0.010016497	0.011251815	0.740200128	5.643206657	136.8360421	0.496438929	-19.06546271	0.254139035	3	53.67268804
MEWO_SKIN	FALSE	bortezumib	TRUE	0.372686838	0.129035564	0.131276417	13.63088428	10.45897511	100	0.680876278	0	0	3	106.5361779	0.807738802	0.054670344	0.058897025	6.06394934	14.9775743	82.43550944	0.508605792	-1.14E-09	0.254139035	3	54.9004542
HEC108_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.504460781	0.060739698	0.062479464	7.320146797	9.337806323	100	0.588050073	-4.15E-12	0	3	71.7071109	0.813462646	0.015664524	0.016605442	2.964971546	9.21724621	116.069832	0.486895027	-0.023479833	0.254139035	3	49.18634467
SNGM_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.757954523	0.169446366	0.170550711	13.21920048	4.114547765	100	0.692234682	0	0	3	75.75001669	0.817462904	0.024116011	0.025496089	2.382197713	6.643226737	107.0143354	0.49353815	-0.041307509	0.254139035	3	45.99492652
SNU407_LARGE_INTESTINE	FALSE	bortezumib	TRUE	0.627253671	0.124453288	0.121328446	1.047654609	-1.349950174	100	0.633030196	-0.585859074	0	3	59.02100045	0.847064944	0.009263519	0.009935833	3.653831211	12.00741598	106.3268402	0.404067705	-0.019963309	0.254139035	3	45.38003035
CADOES1_BONE	FALSE	bortezumib	TRUE	0.473543899	0.032420136	0.039944058	2.35746471	19.42998497	100	0.568138466	-0.017900634	0	2	64.0918638	0.847689236	0.013877182	0.016158092	2.722528822	11.72433456	69.12972144	0.320271233	-0.034918272	0.254139035	2	34.12789365
OV56_OVARY	FALSE	bortezumib	TRUE	0.715592755	0.065084705	0.067098104	4.893888472	6.925777094	100	0.585452414	-8.01E-08	0	3	57.95534769	0.849892489	0.022601349	0.023439309	4.156199572	8.570924039	122.0796462	0.559121111	-0.000184346	0.254139035	3	57.83755489
TOV21G_OVARY	FALSE	bortezumib	TRUE	0.780023269	0.017956171	0.022554004	2.1182596	19.15098624	100	0.50460753	-0.147198372	0	2	53.36437784	0.851966174	0.007457299	0.007930873	4.489002755	15.48729726	128.269442	0.462643314	-0.009139505	0.254139035	2	54.37535026
ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.746998472	0.098007299	0.107010699	3.640487009	13.6907681	100	0.661525018	-3.51E-06	0	3	66.529478	0.864399225	0.008426768	0.009129924	2.852335331	13.33766067	130.5364227	0.471917488	-0.20755397	0.254139035	3	51.59176878
ACHN_KIDNEY	FALSE	bortezumib	TRUE	0.767161866	0.145046116	0.146746744	8.909232167	4.932010582	100	0.675637355	0	0	3	66.54480556	0.868712344	0.02507102	0.027006734	1.56238994	4.703635321	85.75181725	0.396303135	-0.456652426	0.254139035	3	38.94415436
SNUC2A_LARGE_INTESTINE	FALSE	bortezumib	TRUE	0.609395676	0.006446984	0.006920886	4.634629169	14.00849325	100	0.358468709	-0.010079113	0	3	37.95765338	0.870729493	0.005122351	0.005378511	4.879529215	12.00438601	113.3103031	0.347024464	-0.022606858	0.254139035	3	38.68719754
U87MG_CENTRAL_NERVOUS_SYSTEM	FALSE	bortezumib	TRUE	0.684446301	0.0798298	0.081016016	8.327918955	5.779602954	100	0.605366627	0	0	3	58.22782017	0.872041919	0.021438005	0.023336176	2.080988988	8.036918065	99.31735302	0.454876685	-0.128470324	0.254139035	3	45.76639676
HCC78_LUNG	FALSE	bortezumib	TRUE	0.58995711	0.18224219	0.18754457	6.953145726	9.039560014	100	0.716653349	0	0	3	61.94485492	0.875818664	0.021226315	0.024088985	1.758471456	16.32867678	163.7283487	0.76641188	-0.582428711	0.254139035	3	80.69654065
LNCAPCLONEFGC_PROSTATE	FALSE	bortezumib	TRUE	0.762591621	0.076112379	0.078407557	3.169904724	4.493869108	100	0.594058099	-7.82E-05	0	3	62.91997043	0.879058446	0.01911472	0.020208768	4.079016901	9.297207812	91.5518471	0.418111231	-0.000338915	0.254139035	3	45.07613611
SNU1105_CENTRAL_NERVOUS_SYSTEM	FALSE	bortezumib	TRUE	0.749920436	0.014249568	0.015183416	2.483324257	7.291897365	100	0.404021558	-0.101152853	0	3	49.63236729	0.903671622	0.006659977	0.006957841	3.11052148	7.719403742	121.3355949	0.370630345	-0.235699952	0.254139035	3	40.67758929
UACC62_SKIN	FALSE	bortezumib	TRUE	0.800830206	0.145999424	0.148644876	8.196434053	6.843357612	100	0.682952235	0	0	3	78.14810026	0.909613882	0.054538201	0.056807361	3.775815323	6.922814354	97.05417944	0.548381661	-1.78E-05	0.254139035	3	51.68994909
AGS_STOMACH	FALSE	bortezumib	TRUE	0.702394677	0.152029211	0.165729897	3.484672742	12.98429609	100	0.708427299	-1.59E-06	0	3	68.90175921	0.911139179	0.024430907	0.027269496	2.141211302	9.496383947	90.5647779	0.441321473	-0.071363504	0.254139035	3	44.73560413
C32_SKIN	FALSE	bortezumib	TRUE	0.833707966	0.085919787	0.092546323	2.773668068	9.311198997	100	0.628821289	-0.000305736	0	3	67.32169316	0.942269645	0.012598261	0.013350573	2.303269268	7.973488173	127.5227956	0.487644216	-0.283655881	0.254139035	3	50.79336967
SNUC4_LARGE_INTESTINE	FALSE	bortezumib	TRUE	0.85214172	0.01821547	0.019330735	4.732082526	12.25629995	100	0.46390138	-6.24E-05	0	3	51.93844358	0.942904468	0.008858399	0.009065264	6.515861201	8.219068877	117.7127253	0.405498334	-4.11E-05	0.254139035	3	44.99634204
HEC251_ENDOMETRIUM	FALSE	bortezumib	TRUE	0.60712192	0.055443768	0.057600202	5.050360904	8.763756125	100	0.574618558	-9.06E-08	0	1	73.52307836	0.944272447	0.018279246	0.018864565	6.120858425	16.38241605	186.7424638	0.827328843	-1.86E-06	0.254139035	1	85.06460069
KNS81_CENTRAL_NERVOUS_SYSTEM	FALSE	bortezumib	TRUE	0.806891802	0.014223874	0.016135139	1.950305887	10.89958167	100	0.427230845	-0.420125827	0	3	49.11310613	0.950938769	0.007067323	0.007486874	3.252054432	12.05484092	140.9857609	0.463445685	-0.166620609	0.254139035	3	52.86751368
SF126_CENTRAL_NERVOUS_SYSTEM	FALSE	bortezumib	TRUE	0.401899938	0.522787806	0.526872602	9.425197727	3.536569772	100	0.831699926	0	0	3	80.5314606	0.952251767	0.039032321	0.040271889	2.977354957	4.22000321	94.95729057	0.485106187	-0.001270471	0.254139035	3	47.91003623
KMRC1_KIDNEY	FALSE	bortezumib	TRUE	0.608049359	0.006167667	0.007298415	1.221350987	9.291989675	100	0.326928184	-8.034166092	0	3	38.06311161	0.966583689	0.006211123	0.006408888	5.95626409	10.50629559	123.384064	0.386252972	-0.001250412	0.254139035	3	38.54412291
NCIH441_LUNG	NA	bortezumib	TRUE	0.86022105	0.060528246	0.066374721	4.534424866	17.08524201	100	0.62287679	-4.60E-07	0	3	61.05925926	0.141182135	0.095667863	0.073190661	-0.254987097	16.17222472	489.9951068	2.306052479	-362.9396015	0.254139035	3	189.8384178
TCCSUP_URINARY_TRACT	NA	bortezumib	TRUE	0.494793732	0.145384863	0.158072597	3.186493704	11.70155746	100	0.698993739	-8.54E-06	0	3	68.19817084	0.209859186	0.00088638	0.00140137	0.393628281	15.27959536	185.2241702	0.512247078	-85.4944723	0.254139035	3	52.86074695
LC1SQSF_LUNG	NA	bortezumib	TRUE	0.888794287	0.080765207	0.088297439	4.651436122	16.97455072	100	0.653513303	-7.37E-08	0	3	61.02523541	0.214287922	0.23770694	0.010752887	-0.388999705	109.3355829	312.3448885	1.827636699	-182.074509	0.254139035	3	179.5359418
RCM1_LARGE_INTESTINE	NA	bortezumib	TRUE	0.563352649	0.058408284	0.070330322	0.99164888	8.411283727	100	0.577550758	-1.460967933	0	3	70.59818158	0.225996769	0.0157456	0.020540235	0.367107599	4.458564711	95.90795172	0.430093922	-23.79796055	0.254139035	3	52.99442113
JHH5_LIVER	NA	bortezumib	TRUE	0.532471218	0.166748945	0.18329337	7.716269525	25.90330922	100	0.760624321	0	0	2	90.21335584	0.258863036	0.018612182	0.00901436	0.262529696	-14.74226931	140.6350997	0.632523768	-48.46875783	0.254139035	2	62.14131932
SH4_SKIN	NA	bortezumib	TRUE	0.263468557	0.042249413	0.044189198	4.429691836	9.016296415	100	0.543641882	-3.85E-06	0	2	75.97147599	0.261779002	0.136174237	0.058149327	-0.270868593	27.26763692	264.9223087	1.290838999	-188.9319896	0.254139035	2	148.4789641
GMS10_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.124329529	0.035845294	0.037481358	19.48983472	29.04945757	100	0.628959148	0	0	3	70.17412543	0.265910707	0.206279272	0.06822475	-0.297286836	68.31167808	487.4129041	2.341566772	-349.3351167	0.254139035	3	233.0984529
SKNAS_AUTONOMIC_GANGLIA	NA	bortezumib	TRUE	0.443288913	0.07295949	0.101883009	9.075336325	47.58529013	100	0.77433224	0	0	2	84.97676497	0.274595665	0.004864563	0.012560387	1.407694659	48.97758436	132.9250366	0.679251191	-7.29050264	0.254139035	2	77.56050397
