CCLE_ID,Lineage,GDSC_MSI,CCLE_MSI,DRIVE_WRN_D2,CRISPR_WRN_CERES,avg_WRN_dep,is_WRN_dep,TP53_status,common_MSI_lineage,ms_deletions_normed,frac_deletions_in_ms_regions,MMR_loss,MMR_loss_gene,MLH1_damaging_mut,MLH1_unexpressed,MLH1_deletion,MLH1_loss,MSH2_damaging_mut,MSH2_unexpressed,MSH2_deletion,MSH2_loss,MSH6_damaging_mut,MSH6_unexpressed,MSH6_deletion,MSH6_loss,PMS2_damaging_mut,PMS2_unexpressed,PMS2_deletion,PMS2_loss,MSH2_RPPA_low,MSH6_RPPA_low,any_MMR_mut,POLE_damaging_mut,POLE_hotspot_mut,POLE_other_mut,Comments
KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,NA,MSS,NA,-0.278645318,-0.278645318,FALSE,TP53_proficient,FALSE,3334.896757,0.457826035,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3698.451959,0.465151799,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KALS1_CENTRAL_NERVOUS_SYSTEM,central nervous system,MSS/MSI-L,MSS,NA,0.003831814,0.003831814,FALSE,TP53_proficient,FALSE,3494.062753,0.457728609,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,NA,MSS,-0.195305301,NA,-0.195305301,FALSE,TP53_null,FALSE,3348.510436,0.462655946,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
HUH28_BILIARY_TRACT,bile duct,NA,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2602.35254,0.438229188,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,NA,MSS,0.036795714,NA,0.036795714,FALSE,TP53_null,FALSE,2761.244184,0.426304695,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
CAL12T_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3295.08715,0.457698514,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSS/MSI-L,MSS,0.023599454,-0.179510378,-0.077955462,FALSE,TP53_null,FALSE,3416.861719,0.454413756,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,-0.515088412,-0.515088412,TRUE,TP53_proficient,FALSE,4472.046434,0.505657591,TRUE,MSH2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
SKNSH_AUTONOMIC_GANGLIA,peripheral nervous system,MSS/MSI-L,MSS,0.109597803,NA,0.109597803,FALSE,TP53_proficient,FALSE,3126.055663,0.455283404,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HCC1954_BREAST,breast,MSS/MSI-L,MSS,0.143776474,0.053405005,0.098590739,FALSE,TP53_proficient,FALSE,3978.671602,0.473832888,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
CAMA1_BREAST,breast,MSS/MSI-L,MSS,0.182176832,-0.083519445,0.049328693,FALSE,TP53_null,FALSE,3024.237074,0.450909662,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
AM38_CENTRAL_NERVOUS_SYSTEM,central nervous system,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,3309.961647,0.46922049,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HEC50B_ENDOMETRIUM,endometrium,NA,MSS,NA,-0.090988432,-0.090988432,FALSE,TP53_null,TRUE,2921.758364,0.458145104,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HSC3_UPPER_AERODIGESTIVE_TRACT,upper aerodigestive,MSS/MSI-L,MSS,-0.008226852,0.05953162,0.025652384,FALSE,TP53_null,FALSE,3565.188426,0.460212004,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HSC4_UPPER_AERODIGESTIVE_TRACT,upper aerodigestive,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2927.672615,0.435175826,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,multiple myeloma,NA,MSS,NA,0.010962585,0.010962585,FALSE,TP53_null,FALSE,3494.006338,0.457689305,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KP4_PANCREAS,pancreas,MSS/MSI-L,MSS,0.052077941,-0.073073226,-0.010497643,FALSE,TP53_null,FALSE,3085.117736,0.454947237,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KE39_STOMACH,gastric,NA,MSS,NA,-0.14929902,-0.14929902,FALSE,TP53_null,TRUE,3114.579578,0.455844006,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
COV504_OVARY,ovary,NA,MSS,NA,0.011089256,0.011089256,FALSE,TP53_null,TRUE,2745.548011,0.432237975,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gastric,NA,MSS,NA,NA,NaN,NA,TP53_proficient,TRUE,2851.820906,0.445111307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
VMRCRCW_KIDNEY,kidney,MSS/MSI-L,MSS,-0.093680883,-0.197008931,-0.145344907,FALSE,TP53_null,FALSE,2983.764718,0.447303662,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HGC27_STOMACH,gastric,MSS/MSI-L,MSS,0.03441781,-0.064089229,-0.01483571,FALSE,TP53_null,TRUE,3261.159885,0.483019177,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
LUDLU1_LUNG,lung,NA,MSS,-2.60E-04,-0.012623168,-0.006441662,FALSE,TP53_proficient,FALSE,2666.626901,0.434673771,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HUG1N_STOMACH,gastric,NA,MSS,-0.318409068,NA,-0.318409068,FALSE,TP53_null,TRUE,2586.807047,0.431098306,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,multiple myeloma,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3456.070395,0.482665872,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
NUGC4_STOMACH,gastric,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,TRUE,3028.652781,0.443900988,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HMC18_BREAST,breast,NA,MSS,0.075403055,0.055344772,0.065373913,FALSE,TP53_null,FALSE,2966.147982,0.459187009,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
CAS1_CENTRAL_NERVOUS_SYSTEM,central nervous system,MSS/MSI-L,MSS,0.172294042,-0.265177265,-0.046441612,FALSE,TP53_null,FALSE,3230.025552,0.45901472,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,multiple myeloma,NA,MSS,NA,-0.149892679,-0.149892679,FALSE,TP53_null,FALSE,2902.912802,0.45351892,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
CORL23_LUNG,lung,MSS/MSI-L,MSS,-0.028962303,-0.025039716,-0.02700101,FALSE,TP53_proficient,FALSE,2955.209816,0.469053415,TRUE,MLH1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
MORCPR_LUNG,lung,NA,MSS,NA,-0.225381637,-0.225381637,FALSE,TP53_null,FALSE,2854.956267,0.469816409,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HARA_LUNG,lung,MSS/MSI-L,MSS,NA,-0.141271334,-0.141271334,FALSE,TP53_null,FALSE,3318.559908,0.459894184,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HPAFII_PANCREAS,pancreas,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3195.846291,0.467904902,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3551.182443,0.473048978,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH1568_LUNG,lung,MSS/MSI-L,MSS,0.058786291,-0.14259015,-0.04190193,FALSE,TP53_proficient,FALSE,2916.415622,0.454693342,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,3887.509164,0.45722965,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
A498_KIDNEY,kidney,MSS/MSI-L,MSS,0.014661928,NA,0.014661928,FALSE,TP53_proficient,FALSE,3006.669092,0.451973844,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,NA,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,2157.399371,0.434228733,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
A673_BONE,bone,MSS/MSI-L,MSS,-0.039921499,-0.197368766,-0.118645132,FALSE,TP53_null,FALSE,2948.833894,0.447443441,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
AU565_BREAST,breast,MSS/MSI-L,MSS,NA,-0.100268273,-0.100268273,FALSE,TP53_null,FALSE,2858.455635,0.438485043,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
COLO201_LARGE_INTESTINE,colorectal,NA,MSS,0.068176168,-0.052829276,0.007673446,FALSE,NA,TRUE,2678.902994,0.442028749,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
CAPAN1_PANCREAS,pancreas,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2745.18788,0.444647977,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH1563_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,3965.730063,0.486337709,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH358_LUNG,lung,MSS/MSI-L,MSS,0.066511667,NA,0.066511667,FALSE,TP53_null,FALSE,3194.21023,0.448666508,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
CFPAC1_PANCREAS,pancreas,MSS/MSI-L,MSS,0.002314812,-0.070157529,-0.033921358,FALSE,TP53_null,FALSE,3119.312671,0.458498221,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NIHOVCAR3_OVARY,ovary,MSS/MSI-L,MSS,0.009901091,NA,0.009901091,FALSE,TP53_null,TRUE,3126.185241,0.463479027,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH1650_LUNG,lung,MSS/MSI-L,MSS,NA,-0.261397229,-0.261397229,FALSE,TP53_null,FALSE,2295.486233,0.44562176,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH1793_LUNG,lung,MSS/MSI-L,MSS,0.243714132,NA,0.243714132,FALSE,TP53_null,FALSE,3410.976419,0.443773854,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH1437_LUNG,lung,MSS/MSI-L,MSS,0.043904415,-0.131827291,-0.043961438,FALSE,TP53_null,FALSE,2721.955704,0.455073028,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
KNS62_LUNG,lung,MSS/MSI-L,MSS,-0.054257323,-0.294126808,-0.174192065,FALSE,TP53_null,FALSE,3569.105336,0.483022141,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HS578T_BREAST,breast,MSS/MSI-L,MSS,0.265863725,-0.215875938,0.024993893,FALSE,TP53_proficient,FALSE,3255.350722,0.471636433,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
BT20_BREAST,breast,MSS/MSI-L,MSS,-0.098238581,NA,-0.098238581,FALSE,TP53_null,FALSE,2794.424254,0.467683513,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SNU182_LIVER,liver,MSS/MSI-L,MSS,NA,-0.453640648,-0.453640648,FALSE,TP53_proficient,FALSE,3279.051499,0.449822254,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,
SKNMC_BONE,bone,NA,MSS,-4.73E-04,-0.361082987,-0.180777974,FALSE,TP53_null,FALSE,2773.493392,0.451910256,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3552.660342,0.474850623,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
FADU_UPPER_AERODIGESTIVE_TRACT,upper aerodigestive,MSS/MSI-L,MSS,0.055030074,0.007564632,0.031297353,FALSE,TP53_null,FALSE,3131.519037,0.474464263,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SJRH30_SOFT_TISSUE,rhabdomyosarcoma,MSS/MSI-L,MSS,0.215904409,NA,0.215904409,FALSE,TP53_null,FALSE,3354.83125,0.452930154,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
MDAMB361_BREAST,breast,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3305.214796,0.440703544,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
MDAMB436_BREAST,breast,MSS/MSI-L,MSS,-0.075885872,-0.091785859,-0.083835865,FALSE,TP53_null,FALSE,2532.018191,0.44694872,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
PANC0213_PANCREAS,pancreas,NA,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2915.481186,0.450957814,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,
DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSS,NA,-0.038339531,-0.038339531,FALSE,TP53_proficient,FALSE,2821.846639,0.437248725,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
RDES_BONE,bone,NA,MSS,NA,0.04465415,0.04465415,FALSE,TP53_null,FALSE,3260.459123,0.471212531,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
CAL27_UPPER_AERODIGESTIVE_TRACT,upper aerodigestive,MSS/MSI-L,MSS,-0.219790525,-0.1543697,-0.187080113,FALSE,TP53_null,FALSE,2772.701219,0.447973621,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
MESSA_SOFT_TISSUE,uterus,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,3895.012532,0.477555368,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SW1271_LUNG,lung,MSS/MSI-L,MSS,-0.107596687,NA,-0.107596687,FALSE,TP53_null,FALSE,2794.857381,0.445551181,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
NCIH1792_LUNG,lung,MSS/MSI-L,MSS,0.156156119,-0.066524926,0.044815597,FALSE,TP53_null,FALSE,2661.482633,0.437790386,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
GCT_SOFT_TISSUE,soft tissue,MSS/MSI-L,MSS,NA,-0.048288237,-0.048288237,FALSE,TP53_null,FALSE,3133.2419,0.451914892,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SKBR3_BREAST,breast,NA,MSS,NA,-0.09569802,-0.09569802,FALSE,TP53_null,FALSE,2429.129537,0.418060323,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
